id;libelle;xp
17987;Flûte de Klûtiste;12.65625
22250;Fragment d'armure;12.65625
19235;Fragment d'Ectorche;12.65625
18537;Fragment de Chakanoubis;12.65625
13986;Griffe de Strigide;12.65625
27397;Liane de Soldalia;12.65625
18539;Grenat de Momistik;12.65625
19402;Grenade de Moribombe;12.65625
13927;Incisive de Stalak;12.65625
17621;Pique du Soldat;12.65625
22251;Linothorax;12.65625
26032;Langue de Diabélial;12.65625
22048;Langue de Krèvladal;12.65625
21208;Langue de Kashkaille;12.65625
22207;Langue de Pistilangue;12.65625
22216;Bois de pagaie usée;12.65625
26031;Mâchoire de Brutasmodan;12.65625
13971;Maxillaire de Brikoglours;12.65625
20908;Mèche de Pralicienne;12.65625
27398;Mousse de Caméliache;12.65625
19073;Nez de Pipisteuse;12.65625
22047;Épaulière de Ferrailleur;12.65625
15449;Épaulière de Bourôliste;12.65625
26035;Épaule de Maléphisto;12.65625
18541;Oreille de Griffotep;12.65625
15685;Patte de Tabacille;12.65625
22210;Patte de Nheur'Gueule;12.65625
17985;Patte de Li-Fo;12.65625
13943;Patte de Termystique;12.65625
19410;Bout d'Armure de Macrab;12.65625
15180;Morceau de clef de Paspartou;12.65625
22208;Peau pourrie de Dolid;12.65625
20909;Peau de Torréfactueur;12.65625
19972;Poils de barbe de Barbélier;12.65625
19072;Poils de Goultime;12.65625
15720;Plume de Brabuzar;12.65625
13984;Plume de Granduk;12.65625
13941;Plume de Dodox;12.65625
17622;Plume du Cavalier;12.65625
14822;Pic de Pikoleur;12.65625
14795;Pile Steamer;12.65625
19232;Pince de Crâme;12.65625
17971;Pince de Crabe Yoloniste;12.65625
19973;Jambière de Kasrok;12.65625
19407;Pointe de Lance de Tournoyé;12.65625
19408;Protection de Funespadon;12.65625
27400;Poing de Coquelicogne;12.65625
18540;Paupière Dorée de Rykaon;12.65625
22212;Pétale de Gangredogue;12.65625
17973;Queue de Mantaze;12.65625
19236;Restes d'Esprigné;12.65625
22248;Sang coagulé;12.65625
14859;Sang de Harpo;12.65625
13929;Sang de Karkanik;12.65625
13925;Sang de Ventrublion;12.65625
17625;Sceau du Roi Joueur;12.65625
15178;Sourcil de Barbétoal;12.65625
21211;Pagne d'Alashasss;12.65625
22247;Étoffe sanglante;12.65625
26034;Tentacule de Démoloch;12.65625
17983;Tentacule de Grofond;12.65625
17984;Tentacule de N'Yalg;12.65625
22211;Tentacule de Tentaclaque;12.65625
17977;Encre de Poulpée;12.65625
20911;Toque de Cabosseur;12.65625
19069;Ongle de Goulafre;12.65625
22218;Baguette Rythmique;12.65625
21209;Bandeau de Voapah;12.65625
13977;Volve de Mérulor;12.65625
19400;Vertèbre de Trépavois;12.65625
11242;Défense du Sanglacier;12.391125
8804;Braguette du Maître Zoth;12.361725
12735;Clef de la Bambusaie de Damadrya;12.2757
12744;Substrat de Bosquet;12.206175
8808;Étoffe du Roissingue;12.16125
8438;Clef de la Sousouricière du Rat Noir;12.0657
8806;Écusson du Sergent Zoth;12.042
16464;Daurade Royale;12.0
16917;Sève de Bambou;12.0
15068;Aile de Gruche;11.919375
8394;Méga Pierre du Craqueleur Légendaire;11.7459
8802;Tibia du Guerrier Zoth;11.7384
10831;Bananagrume;11.7156
15070;Langue de Truchmuche;11.634975
14650;Essence de Boostache;11.63025
11240;Dent de Smilomouth;11.449725
8805;Mouchoir de la Gamine Zoth;11.449725
11224;Aile de Mansobèse;11.35665
15072;Morpion de Truchideur;11.35665
16452;Riz Cola;11.25
16526;Tête de Marteau en Jade;11.25
2029;Seigle Résistant;11.25
16462;Anguille Souroche;11.25
16383;Edelweiss Marguerite;11.25
15793;Gland de Fouduglen;11.25
17272;Orbe régénérant mineur;11.25
15065;Paire de boules de Haute Truche;11.25
18383;Picot d'El Piko;11.25
20641;Rune Pata Cri;11.25
20640;Rune Ta Cri;11.25
16916;Sève d'If;11.25
7386;Testicules du Tanukouï San;11.25
8803;Rotule du Disciple Zoth;11.175
13706;Journal Intime d'Émeraude;11.1378
13709;Place de Concert de Diamantine;11.1378
13707;Shampooing au Kaliptus de Saphira;11.1378
8342;Clef de l'Antre de Crocabulia;11.1126
15074;Glandes de Truchtine;11.0844
11135;Queue du Boufmouth légendaire;10.993875
16496;Planche de Gravure;10.96875
7035;Pyrute;10.856175
15076;Bec de Truchon;10.817925
7036;Rutile;10.799925
14477;Dents de Wabbit Vampire;10.663125
14475;Feuille de Cawotman;10.663125
14476;Oreilles de Wabbit Fluo;10.663125
14474;Sang de Wabbit Garou;10.663125
14923;Masque de la Vengeance;10.557675
14924;Masque de la Violence;10.557675
14925;Masque de la Vivacité;10.557675
14922;Masque du Vide;10.557675
14926;Masque du Vice;10.557675
14645;Essence du Tournesol Affamé;10.5249
1799;Kralamoure Unique;10.499925
16915;Sève d'Oliviolet;10.499925
2543;Substrat de Fascine;10.2375
11530;Pierre du Courtilieur;10.231425
8439;Clef du Garde-manger du Rat Blanc;10.075725
11696;Cagoule du Kanniboul Ebil;10.06215
8398;Étoffe du Wa Wabbit;10.06215
14659;Essence de la Gelée Royale;10.027125
8800;Étoffe Zoth;9.9264
9949;Pâte à Tra Khben;9.9072
17127;Bidoche Frelatée;9.905625
2561;Bracelet de Force de Trooll;9.822225
2562;Slip de Troollaraj;9.822225
1694;Laine du Trooll Furieux;9.822225
2560;Épaulière de Troolligark;9.822225
11221;Laine du Royalmouth;9.753
11222;Bec du Timansot;9.747825
11239;Gland de l'Écumouth;9.747825
8076;Boomerang du Maître Koalak;9.65835
8082;Étoffe du Fauchalak;9.65835
15278;Clef de la Fabrique de Malléfisk;9.599925
16160;Mandibule d'Abrakne Irascible;9.585825
17158;Viande Noire;9.580725
12015;Bec du Kwakwa;9.561525
14950;Langue de Kraméléhon;9.51315
9389;Feuille de Blop Multicolore Royal;9.477975
11332;Tuf de Mofette;9.42795
7926;Clef de la Bibliothèque du Maître Corbac;9.42165
11525;Péroné du Marôdeur;9.202425
8066;Poils de Barbe du Warko Violet;9.194475
14560;Clef du Théâtre de Dramak;9.191625
8156;Clef de la Tanière du Meulou;9.190575
16495;Planche à Pâtisserie;9.16875
18729;Sang de Viandargh;9.15
11942;Antenne de Gloursaya;9.15
27434;Armure de Blindur;9.15
27437;Fronde de Boufronde;9.15
27435;Bave de Marthos;9.15
18731;Bave de Brokouillon;9.15
18730;Queue de Chevrotine;9.15
11938;Cuir de Glouragan;9.15
27438;Élastique de barbe de Sanglirok;9.15
18733;Flèche de Crâmbo;9.15
11923;Griffe de Blérauve;9.15
11939;Incisive de Glourmand;9.15
27436;Mèche de Serpyn;9.15
11927;Molaire de Blérice;9.15
11930;Omoplate de Blérom;9.15
11926;Oreille de Croleur;9.15
18732;Os de Nemroz;9.15
11936;Poils de Boulglours;9.15
11945;Queue de Meliglours;9.15
1552;Rune Ra Sa;9.1125
11527;Peau d'Ouilleur;9.104175
8405;Poil de Skeunk;9.012075
15727;Pixel de Fraktale;9.012075
14952;Pierre de Serpiplume;9.00225
2026;Lin Tempête;9.0
1849;Brochet Tupe-Halett;9.0
16382;Orchidée de Génie;9.0
16914;Sève d'Érable;9.0
16158;Arakne Irascible Écrasée;8.98755
12439;Cendres Vénérables;8.978325
12447;Fumée Vénérable;8.978325
12431;Boue Vénérable;8.978325
12443;Flaque Vénérable;8.978325
12435;Poudre Vénérable;8.978325
16156;Ambre d'Abraknyde Sombre Irascible;8.93835
1337;Potion de Courant d'Air;8.876775
1335;Potion de Crachin;8.876775
1338;Potion de Secousse;8.876775
1333;Potion d'Étincelle;8.876775
11920;Oreille de Fleuro;8.812425
8056;Fémur de Koalak Farouche;8.74995
14465;Clef du Terrier du Wa Wabbit;8.74875
9385;Fleur de Blop Coco Royal;8.715975
9384;Fleur de Blop Griotte Royal;8.715975
9387;Fleur de Blop Reinette Royal;8.715975
9386;Fleur de Blop Indigo Royal;8.715975
6488;Racine du Chêne Mou;8.663775
11640;Rune Pa Tac;8.4375
11664;Rune Pa Do Air;8.4375
10613;Rune Pa Do Pi;8.4375
11654;Rune Pa Do Cri;8.4375
11650;Rune Pa Do Pou;8.4375
11660;Rune Pa Do Feu;8.4375
11666;Rune Pa Do Neutre;8.4375
11658;Rune Pa Do Terre;8.4375
11662;Rune Pa Do Eau;8.4375
11638;Rune Pa Fui;8.4375
20621;Rune Pata Tac;8.4375
20606;Rune Pata Do Air;8.4375
20586;Rune Pata Do Cri;8.4375
20584;Rune Pata Do Pou;8.4375
20600;Rune Pata Do Feu;8.4375
20609;Rune Pata Do Neutre;8.4375
20597;Rune Pata Do Terre;8.4375
20603;Rune Pata Do Eau;8.4375
20618;Rune Pata Fui;8.4375
20622;Rune Rata Tac;8.4375
20607;Rune Rata Do Air;8.4375
20601;Rune Rata Do Feu;8.4375
20610;Rune Rata Do Neutre;8.4375
20598;Rune Rata Do Terre;8.4375
20604;Rune Rata Do Eau;8.4375
20619;Rune Rata Fui;8.4375
20620;Rune Ta Tac;8.4375
20605;Rune Ta Do Air;8.4375
20585;Rune Ta Do Cri;8.4375
20583;Rune Ta Do Pou;8.4375
20599;Rune Ta Do Feu;8.4375
20608;Rune Ta Do Neutre;8.4375
20596;Rune Ta Do Terre;8.4375
20602;Rune Ta Do Eau;8.4375
20617;Rune Ta Fui;8.4375
7908;Clef de la Caverne du Koulosse;8.408925
7291;Nectar de l'Orient;8.3796
6458;Kobalite;8.325
8064;Boomerang du Koalak Sanguin;8.323875
8053;Peau de Chevaucheur Koalak;8.323875
1538;Métaria Mage jaune;8.31825
17112;Clef de l'Arbre de Moon;8.2968
8571;Poil de Rat Brâkmarien;8.286675
1807;Sardine Sombre;8.25
16913;Sève de Bombu;8.25
11934;Oreille d'Apériglours;8.22495
11519;Oreille de Gobosteur;8.22495
11921;Queue de Wolvero;8.22495
8359;Aile de Draguaindrop;8.18475
17113;Clef du Bateau du Chouque;8.156475
26358;Gravure de Secousse;8.0367
26353;Gravure d'Étincelle;8.0367
26354;Gravure de Courant d'Air;8.0367
26355;Gravure de Crachin;8.0367
8485;Crinière de Rat Noir;8.008425
15454;Pince de Lucrane;7.959675
15455;Venin d'Éperfide;7.959675
8358;Croc de Dragoeuf Protecteur;7.953675
8001;Bandelette du Guerrier Koalak;7.915425
8810;Tourbe séchée de Tourbassingue;7.915425
11118;Clavicule de Boufmouth;7.886625
16179;Clef de l'Antre de la Reine Nyée;7.77285
16420;Potion de Glandage;7.7625
9254;Clef de l'antre du Blop Multicolore;7.762425
1342;Potion de Rafale;7.74825
1340;Potion d'Éboulement;7.74825
1341;Potion d'Averse;7.74825
1343;Potion de Flambée;7.74825
26351;Gravure d'Averse;7.695675
26352;Gravure d'Éboulement;7.695675
26356;Gravure de Flambée;7.695675
26357;Gravure de Rafale;7.695675
11339;Laine de Yokaï Givrefoux;7.603575
8765;Bâton du Kilibriss;7.523925
17994;Patelle;7.5
2021;Houblon Brillant;7.5
17991;Bois d'Aquajou;7.5
16381;Menthe Religieuse;7.5
1796;Carpette des sables;7.5
23825;Pichon d'encre;7.5
17993;Quisnoa;7.5
7433;Rune Cri;7.5
7434;Rune So;7.5
17992;Salikrone;7.5
16912;Sève de Chêne;7.5
17995;Écume de mer;7.5
23824;Tulipe en papier;7.5
1536;Métaria Mage bleue;7.4685
1537;Métaria Mage verte;7.4685
1535;Métaria Mage rouge;7.4685
7557;Clef du Domaine Ancestral;7.445025
19041;Clef du Chapiteau des Magik Riktus;7.36785
8769;Coco du Bitouf des Plaines;7.33425
15453;Aile de Puceronde;7.2573
17156;Viande Gâtée;7.2573
11891;Écorce d'Abrazif;7.2573
15456;Dard de Morfrelon;7.2573
11885;Lamelle de Dramanite;7.2573
11893;Lamelle de Mérulette;7.2573
15452;Patte de Scoliopode;7.2573
11888;Volve de Fistulor;7.2573
11890;Volve de Fongeur;7.2573
11949;Incisive de Kami Givrefoux;7.223625
11338;Laine de Maho Givrefoux;7.223625
13746;Boulon de Cybwork;7.1781
13725;Aile Atrophiée de Tofu Dodu;7.135875
27372;Essence de Rakoopeur;7.03125
8731;Corail Magistral;6.996225
8386;Dent de Shin Larve;6.996225
14647;Essence du Bouftou Royal;6.9675
8741;Bec du Kido;6.96675
8811;Faux menton du Bourbassingue;6.96675
15725;Barbe de Seith;6.96315
15722;Dent de Trezz;6.96315
15723;Peau de Vindeux;6.96315
15724;Pagne de Trantroa;6.96315
16211;Bourgeon explosif de Damadrya;6.948525
17614;Glande du Pounicheur;6.948525
426;Fibre de Chanvre;6.9432
13744;Bandeau troué d'Air;6.8658
13738;Bandeau troué de Feu;6.8658
13740;Bandeau troué de Terre;6.8658
13742;Bandeau troué d'Eau;6.8658
11331;Pierre de Mofette;6.8658
6457;Kriptonite;6.8625
11336;Oreille de Soryo Givrefoux;6.853575
13736;Furoncle de la Mama Bwork;6.788775
8753;Crinière fleurie;6.788775
2059;Corbac Mort;6.75825
13333;Clef du Potager d'Halouine;6.7557
1754;Poisson Igloo;6.749925
8570;Poil de Rat Bontarien;6.721125
465;Cristal;6.70875
13720;Braise de Tofutoflamme;6.6417
8327;Corne de Déminoboule;6.6417
8328;Corne de Mominotor;6.6417
8737;Boule polie;6.614475
14951;Corne de Scaratos;6.606975
13721;Croupion de Tofuzmo;6.606975
16494;Planche de Toilette;6.581175
18421;Clef du Cimetière des mastodontes;6.55755
11880;Malléole de Yomi Givrefoux;6.49335
466;Saphir;6.3078
17154;Viande Maigre;6.279075
1461;Poison cinglant;6.2718
14653;Essence des Forgerons;6.249975
8389;Poil de Bworkette;6.2361
17780;Fleur de Korriandre;6.168675
12970;Paquet Cadeau du Minotoboule de Nowel;6.141975
840;Poils du Minotoror;6.1401
8367;Peau de Crocabulia;6.1401
18563;Langue de Morsquale;6.12495
11323;Pierre d'Atomystique;6.12495
11329;Pierre de Fumrirolle;6.12495
11120;Cuir de Bouftonmouth;6.11325
17125;Bidoche Faisandée;6.092025
8324;Cuir de Capsaaloocke;6.04215
8349;Coquille de Dragoss Ardoise;6.03225
2805;Testicules Magiques de Muloubard;6.03225
8351;Coquille de Dragoss Argile;6.03225
8348;Coquille de Dragoss Charbon;6.03225
8346;Corne de Dragoss Calcaire;6.03225
8345;Corne de Dragoss Protéiforme;6.03225
14515;Corne de Rhinoféroce;6.03225
2575;Scalp de Mulounoké;6.03225
8396;Mojo de Mergranlou;6.03225
292;Testicules de Cocholou;6.03225
9941;Nacre;6.02775
13717;Houpette de Vilain Petit Tofu;6.014025
13165;Duvet du Maître Corbac;5.944125
11252;Patte de Rat Bougri;5.913675
14513;Échasse de Molette;5.87475
7408;Kapokaza;5.8026
18562;Dent de Cycloporth;5.8026
18566;Pic de Pikténia;5.8026
7381;Kaokurimono;5.8026
7410;Lanterne usée;5.8026
7411;Masque brisé;5.8026
18564;Patte de Masticroc;5.8026
18565;Peau de Trémorse;5.8026
15726;Touffe de cheveux de Soissanth;5.8026
13167;Plume du Rasboul Majeur;5.790375
8086;Coiffe déchiquetée de Drakoalak;5.72055
14511;Élastique de Gobvious;5.72055
8055;Os de Mama Koalak;5.72055
20638;Rune Ta Ré Per Air;5.625
20636;Rune Ta Ré Per Feu;5.625
20639;Rune Ta Ré Per Neutre;5.625
20635;Rune Ta Ré Per Terre;5.625
20637;Rune Ta Ré Per Eau;5.625
651;Étoffe du Mulou;5.622675
27374;Clef du Refuge sylvestre;5.580225
14509;Oreille de Bouledogre;5.569575
8486;Crinière de Rat Blanc;5.494125
15164;Broderie de Malléfisk;5.4687
13335;Rouflaquettes d'Halouine;5.4687
21268;Dent du Kharnozor;5.4687
14265;Écaille de Grasmera;5.4687
14518;Chaussette trouée de Dramak;5.4687
16419;Potion des Ancêtres;5.2875
7023;Pierre d'Aigue-Marine;5.25
2036;Avoine Aurifère;5.249925
1762;Poisson-Tigre;5.249925
16911;Sève de Noyer;5.249925
16380;Trèfle Agare;5.249925
7927;Clef des Pitons Rocheux des Craqueleurs;5.2227
8343;Clef de l'Épreuve de Draegnerys;5.188575
1686;Teinture Magique de Rougeur;5.173125
12073;Clef du Laboratoire de Brumen Tinctorias;5.1675
10064;Teinture Magique Ténébreuse;5.1039
11256;Bec de Gélikan;5.07075
10284;Viscères de Tanuki;5.039025
8391;Peau de Don Dorgan;4.959
750;Kouartz;4.949925
26804;Essence du Directeur Grunob;4.921875
1018;Kole;4.909575
7510;Deuxième partie de la clef du labyrinthe du Dragon Cochon;4.89735
8977;Clef de la Canopée du Kimbo;4.89375
12734;Potion d'altération;4.8477
11325;Résidu de Solfataré;4.725825
8390;Peau de Cochon de Farle;4.722525
14263;Écaille de Grozilla;4.6875
11251;Sternum de Chachachovage;4.67235
11814;Moustache de Boostache;4.665225
16155;Toile d'Abrakne Sombre;4.655625
9981;Farine Humée;4.652925
8392;Peau de Don Duss Ang;4.644825
14649;Essence de Batofu;4.6323
16285;Essence de Kankreblath;4.6323
1671;Avoine Magique;4.5978
2271;Cuir Violet de Mégabwork;4.5978
16218;Dent de Gargantûl;4.5978
3209;Scalp de Bizarbwork;4.5978
2566;Tranche Magique de Krambwork;4.5978
16219;Fil de Néfileuse;4.5978
16217;Laine de Dardalaine;4.5978
6740;Peau de Tivelo;4.5978
6739;Peau de Roukouto;4.5978
16216;Chélicères d'Arapex;4.5978
2281;Tissu de Graboule;4.5978
1676;Osier Enchanté;4.5978
17152;Viande Fraîche;4.56345
316;Émeraude;4.509
1759;Crabe Sourimi Exotique;4.5
16493;Planche à Repasser;4.5
17617;Collier de Chakichan;4.44885
17615;Queue de Chasquatch;4.44885
17619;Dent de Chakaroze;4.44885
7379;Fleur d'Onabu-Geisha;4.44885
7407;Croissant de Tsukinochi;4.44885
7406;Épaulière de Kabushido;4.44885
17618;Oreille de Chargus;4.44885
7404;Os de Jiangshi-Nobi;4.44885
7405;Plastron de Tambouraï;4.44885
17616;Poil de Chacrebleu;4.44885
8797;Souche de l'Abrakleur clair;4.434975
17060;Potion de Vieillesse;4.387425
13341;Patte de la Gardienne des Égouts;4.3794
11319;Étoffe de Vigie Pirate;4.3794
8084;Peau de Piralak;4.3458
8059;Poils de Koalak Griotte;4.3458
8060;Poils de Koalak Coco;4.3458
8061;Poils de Koalak Reinette;4.3458
8062;Poils de Koalak Indigo;4.3458
8832;Bave du Kaskargo;4.324275
8476;Première clef du Donjon de Sphincter;4.3125
8477;Deuxième clef du Donjon de Sphincter;4.3125
467;Rubis;4.3122
9999;Copie de la clef du repaire des bandits;4.3068
21684;Peinture Bleue;4.281975
21682;Peinture Jaune;4.281975
21685;Peinture Orange;4.281975
21687;Peinture Violette;4.281975
21689;Peinture Noire;4.281975
21686;Peinture Verte;4.281975
21683;Peinture Rouge;4.281975
8137;Viscères du Scarabosse Doré;4.270575
11798;Clef du Village Kanniboul;4.255425
15041;Tignasse de Kanihilan;4.233375
15043;Cheveux d'Alhyène;4.233375
15051;Crinière d'Orfélin;4.18035
15049;Oreille de Kaniblou;4.18035
16153;Arakne Écrabouillée;4.15485
2621;Barbe du Chouque;4.1346
1691;Faux Visage de Choudini;4.1346
8496;Racine d'Abraknyde Ancestral;4.1346
16180;Soie Baveuse;4.1346
15047;Chaîne de Panthègros;4.1277
15045;Griffe de Félygiène;4.1277
2577;Scalp du Meulou;4.101525
2645;Groin de Dragon Cochon;4.101525
8383;Peau de Moon;4.101525
8403;Tresse du Koulosse;4.101525
2540;Substrat de Futaie;4.049925
20577;Rune Pata Pui;4.049925
10619;Rune Ra Pui;4.049925
10616;Rune Ra Per Pi;4.049925
29683;Rune Ra Ré Pou;4.049925
20578;Rune Rata Pui;4.049925
20576;Rune Ta Pui;4.049925
8788;Croupion du Bitouf aérien;4.023375
1687;Teinture Magique Verdâtre;3.9354
16151;Écorce d'Abraknyde Vénérable;3.9204
8787;Cloaque du Poolay;3.9204
20918;Clef de la Fonderie des Waddicts;3.85665
18366;Sable Fin;3.855
1682;Écorce de Liroye Merline;3.83385
11318;Écaille de Harpirate;3.831975
749;Bakélélite;3.824925
18742;Breuvage Musculaire;3.80265
26870;Fragment d'anomalie;3.7968
14472;Bâton de Blanc Pa Wabbit;3.78285
14471;Casque de Wobot;3.78285
14469;Estomac de Black Wo Wabbit;3.78285
14470;Poil de Wobot Kiafin;3.78285
14490;Lunettes de Tiwobot;3.78285
8975;Clef du Laboratoire du Tynril;3.76875
397;Huile de Koode;3.75105
2032;Orge en Sucre;3.75
11641;Rune Ré Pa;3.75
11643;Rune Ré Pme;3.75
7458;Rune Ré Per Air;3.75
7457;Rune Ré Per Feu;3.75
7460;Rune Ré Per Neutre;3.75
7459;Rune Ré Per Terre;3.75
7560;Rune Ré Per Eau;3.75
11645;Rune Ret Pa;3.75
11647;Rune Ret Pme;3.75
16910;Sève de Châtaignier;3.75
16379;Sauge Divine au Rhum;3.75
1846;Truite Ancestrale;3.75
8790;Rembourrage de Meupette;3.701175
17150;Viande de Brousse;3.696375
8077;Boomerang du Warko Marron;3.65235
12375;Fragment du Gorgouille;3.645825
17129;Bidoche Minérale;3.6234
26320;Porte-bonheur de Malalfa;3.5937
26318;Bolas de Maltrio;3.5937
26317;Pousse de Malzerb;3.5937
26321;Corne de Malbois;3.5937
15173;Corne de Père Phorreur;3.5937
11314;Coquille de Fantimonier;3.5937
26319;Pic de Malépik;3.5937
15171;Griffe de Phorrêveur;3.5937
11315;Mât de Fantômat;3.5937
15172;Peau de Métaphorreur;3.5937
15175;Queue de Mère Veilleuse;3.5937
23592;Pierre de Sélénite;3.45
7025;Pierre d'Agathe;3.4347
1894;Poil de Gliglitch;3.40875
11309;Pince du Fancrôme;3.363225
11312;Queue de Fantomalamère;3.363225
2511;Cuir de Gliglibido;3.2724
2516;Défense de Gliglicérin;3.2724
2513;Étoffe de Gliglidoudur;3.2724
8075;Boomerang du Dok Alako;3.238425
1570;Clef du Donjon des Squelettes;3.177225
18371;Carapace du Mantiscore;3.155475
965;Pierre de Dopeul;3.084525
10662;Rune Pa Prospe;3.0375
1546;Rune Pa Sa;3.0375
2539;Substrat de Buisson;3.037425
20452;Andésite;3.0
1786;Greuvette Horreur;3.0
12745;Substrat de Bocage;2.925
12150;Clef du Donjon de Nowel;2.918175
17148;Viande Macérée;2.839725
6738;Crâne de Chef Crocodaille;2.83455
26680;Clef de l'Akadémie des Gobs;2.8164
20614;Rune Ta Do Per Ar;2.8125
20616;Rune Ta Do Per Mé;2.8125
20615;Rune Ta Do Per Di;2.8125
20613;Rune Ta Do Per So;2.8125
20612;Rune Ta Ré Per Mé;2.8125
20611;Rune Ta Ré Per Di;2.8125
748;Magnésite;2.812425
16492;Planche de Surf;2.812425
21256;Griffe de Dragoeuf Albâtre;2.7969
13497;Ruban d'Uchiwang;2.79165
8347;Lame brisée de Lichangoro;2.79165
7299;Peau de Crachefoux;2.79165
7298;Peau de Rouquette;2.79165
7294;Poils de Pétartifoux;2.79165
7293;Poils de Founamboul;2.79165
7292;Poils de Boumbardier;2.79165
7300;Tête de lance de Fangshu;2.79165
7343;Bracelet de Ino-Naru;2.79165
7301;Étoffe de Kurookin;2.79165
880;Laine de Bouftou Royal;2.78655
8785;Graine de l'Abrakleur sombre;2.779125
9248;Clef du Clos des Blops;2.771325
12434;Poudre Mature;2.748525
8783;Amygdales du Bitouf Sombre;2.73975
15688;Peau de Pataugerme;2.712
8778;Étamine de Floribonde;2.700675
11248;Oreille de Kaniglou;2.700675
11230;Queue du Fu Mansot;2.700675
12743;Potion minérale;2.696775
8917;Clef de la Grotte Hesque;2.687325
12017;Clef du Nid du Kwakwa;2.671725
1569;Clef du Donjon des Forgerons;2.649375
390;Huile de Noix;2.586375
8781;Calice de Fécorce;2.563275
315;Diamant;2.5614
2586;Aile de Dragodinde Rousse Sauvage;2.54325
2550;Étoffe de Foufayteur;2.54325
8135;Clef du Donjon des Bworks;2.528475
8779;Carpelle de Brouture;2.526225
2320;Collier Cassé de Macien;2.515125
424;Fibre criminelle;2.515125
2295;Fragment d'Épée Reptilienne;2.515125
2500;Kolérat Mort;2.515125
8065;Poils de Barbe de Dragodinde;2.515125
8780;Sépale de Nerbe;2.4894
15459;Sacoche de Kartouche;2.46225
2488;Viscères de Scorbute;2.4609
8782;Bractée de Chiendent;2.452875
2251;Méga Pierre du Craqueleur;2.447325
13503;Calumet Zoth;2.41665
11247;Oreille percée du Fricochère;2.41665
11229;Poil de barbe du Shamansot;2.41665
18741;Coffre de Pièges à Chasseur;2.39355
8754;Barbe inexistante du Barbroussa;2.3805
8972;Clef du Goulet du Rasboul;2.3625
8758;Morceau de caleçon de Gourlo;2.354625
12076;Duvet de Nelween;2.354625
21264;Étoffe de Draegnerys;2.354625
8050;Peau de Koalak Immature;2.354475
8739;Humérus du Sparo;2.301975
17146;Viande Persillée;2.25345
20942;Estomac de Mansocolat;2.25
15461;Bandelette de Tromblion;2.25
20945;Bec de Kwakao;2.25
18362;Moustaches de Cactoblongo;2.25
20944;Enrobage de Chocoskargo;2.25
7259;Poterie cassée de Lolojiki;2.25
15462;Slip d'Elsoummo;2.25
8344;Akaslip d'Akakwa;2.25
18361;Fleur de Cactiflore;2.25
1790;Goujon Kiye;2.25
7274;Katana de Kwamouraï;2.25
15458;Foulard de Milimaître;2.25
7308;Salopette Kwapa;2.25
18358;Maraca de Lévito;2.25
7275;Masque de Shinibaru;2.25
20940;Oreille de Kakoalak;2.25
15460;Os de Sramouraï;2.25
20943;Pelage chocolaté;2.25
2287;Concombre;2.25
18359;Parchemin de Cactana;2.25
7278;Poing rocheux d'Ishigro Pake;2.25
16909;Sève de Frêne;2.25
18363;String de Pampactus;2.25
2018;Blé d'Or;2.25
16378;Ortie Roïde;2.25
7276;Baguette de Tétonuki;2.25
7017;Sarbacane en Bambou;2.25
7277;Lunettes de Parashukouï;2.25
12438;Cendres Matures;2.239575
12446;Fumée Mature;2.239575
12430;Boue Mature;2.239575
12442;Flaque Mature;2.239575
8755;Touffe rousse du Flib;2.2254
8139;Clef du Donjon des Scarafeuilles;2.221275
1689;Teinture Magique Orange;2.21115
6480;Osier Sombre;2.2038
13733;Boulier Zoth;2.19315
15729;Pixel de Farfacette;2.16285
15731;Pixel d'Éklatleth;2.16285
15728;Pixel de Gromorso;2.16285
15730;Pixel de Brikablak;2.16285
11227;Duvet de Mamansot;2.15955
2588;Aile de Dragodinde;2.150625
2504;Langue de Craquelope;2.112525
11243;Cuir du Sanglacier;2.085075
7918;Clef du Donjon des Tofus;2.0523
15991;Clef de la Cache de Kankreblath;2.0523
1692;Teinture Magique Sombre;2.015175
14282;Boules de Kanniboul;2.0124
15067;Patte de Gruche;1.9893
14279;Pierre Précieuse Zoth;1.9893
1688;Teinture Magique Bleutée;1.985625
8482;Peau de Rat;1.984125
8102;Pierre du Craqueleur Légendaire;1.965975
15069;Croupion de Truchmuche;1.957875
2252;Dent en Or de Craqueleur;1.939725
546;Pierre de Saphir;1.92735
11241;Poils de Smilomouth;1.926675
11799;Clef de la Maison Fantôme;1.89135
11639;Rune Tac;1.875
11663;Rune Do Air;1.875
7446;Rune Do Pi;1.875
11653;Rune Do Cri;1.875
11649;Rune Do Pou;1.875
11659;Rune Do Feu;1.875
11665;Rune Do Neutre;1.875
18721;Rune Do Per Ar;1.875
18719;Rune Do Per Mé;1.875
18720;Rune Do Per Di;1.875
18722;Rune Do Per So;1.875
7437;Rune Do Ren;1.875
11657;Rune Do Terre;1.875
11661;Rune Do Eau;1.875
11637;Rune Fui;1.875
18723;Rune Ré Per Mé;1.875
18724;Rune Ré Per Di;1.875
13499;Jouet de Gamine Zoth;1.8651
11225;Peau de Mansobèse;1.862475
15071;Plume de Truchideur;1.862475
23693;Huile de Pichon;1.856175
396;Huile de Palme;1.839675
2483;Bidule inutile;1.832625
2507;Peau de Larve Champêtre;1.8228
480;Minerai Étrange;1.813125
2506;Grelot;1.803525
11136;Laine de Boufmouth légendaire;1.803
